ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
FmntsExW.jpg,1.3355975992297946,1.2998513328037966,3.2266117143060526,-3.685269772005765,2.8712195939864964,2.7735565620849445,-0.24681955858380403,-2.0779508464357286,-3.4961176178824913,-0.034349984312463784,-0.3729417723960881,-0.6809528584564402,1.7658539997126164,-3.7821023403341463,1.5415103772343806,-1.9818144058830967
lKuyOsZW.jpg,-13.361363222234663,2.5371661540169876,-1.593691150046628,0.6882827083661978,-3.343805809762904,1.1494082514974722,0.09755213228687197,1.1235415862693598,-0.3148286711272959,-0.2251925670461017,-0.5452261393018404,0.7391933511015525,-0.059213980982835174,1.2120823315875107,-0.8883834327242023,1.8018908908894964
VtxK3Aos.jpg,-15.852615353137196,1.4924454159745648,-1.7737007638164755,0.7076327832556536,-0.6793416373100857,2.2242949328462713,-0.18347280336195596,1.082854125222784,-0.12047275363668658,1.1882553948586145,0.19357059938830123,0.48654252627516836,1.2249424501638313,0.5172306649251881,0.5073164187443981,0.576487889057621
26CFtwX5.jpg,-2.5947589268202007,3.8394648118216828,0.255718456284784,-0.9169010342335341,3.500542575131955,5.482292910874056,-5.438000322651136,1.6053497621384114,3.3021831554851917,-0.9746477665375534,0.02421680559120707,1.0911351571946015,0.7149029444175288,-1.245292856637613,3.1519443162123406,0.31553966942335787
DeaHdPxF.jpg,-6.037307203629786,-6.989554145469105,6.6268815316309,6.480915446203992,10.32884637555292,-2.05454527904507,0.536358798389011,-0.7539989288105488,-2.964044025072049,0.7974184715104271,2.6607826833263633,2.368020328304785,-3.7083012301857043,0.5671259788803276,-2.1536848306748038,0.21554412270301487
IjXefjyY.jpg,-5.129429557830431,3.0402196965439816,0.5776146370372313,-6.986701963346433,0.6176408027295245,0.9431314602366427,2.425541726830142,-1.3698220992024035,-1.9337419793751187,0.6294210233643625,1.7922037133997577,1.1436498213128459,0.9400954336106552,-0.4349521559118627,3.4056556964785942,-0.21805529312977118
6NPQp19F.jpg,6.575835539129537,-6.40378782546685,-0.5129552425937072,-1.2951823898491195,-5.363651709953084,1.755278292573587,6.006594539849554,-0.8877684307527626,-0.414644084380693,2.705609681507675,-2.1823346746257752,-3.368533054278932,-0.8232097023933828,0.5340486902181143,7.0192210402805655,0.6221582812326892
hnnRtYqx.jpg,-7.587161586202406,-4.43070718828385,5.626382539496734,0.4634754600003231,4.654210022133232,-4.512035439125948,-1.1866914149536019,-2.5255457167306994,2.2936865402562066,1.4875608259972526,-2.2743210469636495,-0.17001896725646953,-3.7682310304776876,-0.06694359449434215,-0.789235785722179,0.03839834824649451
y132U8lL.jpg,-6.076631527183272,-9.027822427645074,6.22126838794758,5.124731704142082,8.575847556344252,-1.4328999142219374,2.0560999773044077,-3.065255566188516,-2.3655702339654217,0.776965564827851,3.3421210685322973,0.48637653414398424,-3.4464787027615333,0.5650701269529594,-0.5186926973101429,0.18637387616320578
ai8SRQaX.jpg,12.540611579120583,-2.0558057918517774,6.963802469386902,2.189588277391522,-4.9177611152445015,5.446774064437981,3.993159943652152,-0.7547778801765191,-4.069088065262453,-2.6126943135573812,-2.542098459143127,2.4551646358745534,1.5107773159465503,0.4515187690925726,3.382323058046502,0.8127816226346509
x8lw4wb9.jpg,9.691358168407458,2.5770640906941504,-3.915843185028182,3.9765307534209353,-5.52448609663079,-3.532791795810285,-2.306953184195731,-8.499990132278976,1.27675519899401,-6.074007740842099,2.2459083068921717,1.371721241416504,-3.7742900989736863,0.31192767645573344,-0.5255122124231499,8.326243367552243
